annee,insee,nom_commune,omr_en_tonnes,omr_en_kg_hab_an,cs_en_tonnes,cs_en_kg_hab_an,verre_seul_en_tonnes,verre_seul_en_kg_hab_an,latitude,longitude,kmeans_cluster,gmm_cluster,hierarchical_cluster,PCA_1,PCA_2,tSNE_1,tSNE_2
2021,13090.0,Saint-Antonin-sur-Bayon,37.0,300.8130081300813,15.0,121.95121951219512,9.0,73.17073170731707,43.51674108872224,5.593738075621131,0,0,0,-1.3319018536379004,-0.027888734891012804,13.436766,11.103656
2021,13092.0,Saint-Chamas,2358.0,274.40940300244387,487.0,56.67403700686605,196.0,22.809263353892703,43.54383993930183,5.072936666145608,0,0,0,-0.6047314102997324,-0.1936485814692778,-1.1535302,1.0550642
2021,13095.0,Saint-Marc-Jaumegarde,296.0,238.1335478680612,114.0,91.7135961383749,58.0,46.661303298471445,43.55646750198745,5.522282221754925,0,0,0,-1.1783955730871847,-0.09456014716312981,11.654053,9.547897
2021,13102.0,Saint-Victoret,2564.0,386.55208804462535,313.0,47.188300919644206,91.0,13.719282375998796,43.4140012935626,5.253286418940732,0,0,0,-0.8627703783486182,0.005895834704706461,4.425482,7.1015053
2021,13106.0,Septèmes-les-Vallons,3811.0,344.6373666124073,410.0,37.07722915536264,156.0,14.10743353228432,43.39330675592538,5.3807868435639925,0,1,0,-0.6249049782362831,0.01544611650251399,-0.54484224,-1.8240145
2020,13202.0,Marseille 2e  Arrondissement,13323.0,537.0012091898428,665.0,26.803708182184604,327.0,13.180169286577993,43.31475207211333,5.361231079586221,0,1,2,0.38540880774585273,0.6252164721893282,-7.7925954,-7.1340275
2020,13205.0,Marseille 5e  Arrondissement,15559.0,336.78218143249853,1593.0,34.48126582826468,788.0,17.05664624775428,43.29239094458772,5.398203634119975,1,1,2,1.8150930861508843,-0.019553569997655843,-12.15833,-8.641974
2020,13209.0,Marseille 9e  Arrondissement,22805.0,300.405722264668,2603.0,34.288800484759065,977.0,12.869826382485444,43.234467260095656,5.4527446647987095,1,1,2,3.18684776600324,0.06702759021660244,-13.045905,-10.653729
2020,13215.0,Marseille 15e  Arrondissement,31851.0,419.6387399375503,573.0,7.54930765075559,184.0,2.4242104847103465,43.35949086790418,5.363360706299299,1,1,2,1.2513241915837294,2.5528621871640573,-8.455515,-10.418604
2020,13216.0,Marseille 16e  Arrondissement,7773.0,479.5779861796644,412.0,25.41954590325765,177.0,10.920533070088846,43.36536227862692,5.313227133461914,0,1,0,-0.34675885994488637,0.3637319230893956,-2.7596173,-4.222991
2020,13001.0,Aix-en-Provence,48460.0,340.11313709801937,6927.0,48.6166673685097,2888.0,20.26922699007594,43.53611275115329,5.398630508296743,2,2,1,10.424169492232704,-1.2526191110194713,-14.902702,-11.92934
2020,13014.0,Berre-l'Étang,5462.0,405.4334916864608,378.0,28.05819477434679,158.0,11.728028503562944,43.503570781688005,5.1603609943763535,0,1,0,-0.5399858288791878,0.18051648226308778,-1.4694165,-3.1332872
2020,13015.0,Bouc-Bel-Air,4975.0,339.4977480551386,1003.0,68.44547563805105,388.0,26.47741231063191,43.44727402819368,5.412534262800191,0,0,2,0.17600771000190865,-0.35399838239261233,-8.262993,-4.019945
2020,13019.0,Cabriès,3338.0,342.3238642190545,632.0,64.8138652445903,260.0,26.663931904420057,43.449757880832834,5.349598815702698,0,0,0,-0.3547761128769588,-0.22658355760049628,-5.0833726,-0.6773119
2020,13119.0,Carnoux-en-Provence,2381.0,360.75757575757575,444.0,67.27272727272728,184.0,27.87878787878788,43.25862503443325,5.56604806829008,0,0,0,-0.6487548016429362,-0.16197858527706824,-0.04613156,1.4079679
2020,13021.0,Carry-le-Rouet,2555.0,438.7772625794264,541.0,92.90743602953803,234.0,40.1854714064915,43.34266639928189,5.154147161875367,0,0,0,-0.5002110191200078,-0.23692961271157342,-3.3331397,0.79391617
2020,13023.0,Ceyreste,1582.0,345.1134380453752,279.0,60.86387434554974,120.0,26.17801047120419,43.22377542700171,5.636119818550704,0,0,0,-0.9000832373597026,-0.10434930578057053,5.77465,5.495257
2020,13032.0,Éguilles,2252.0,286.65987780040734,504.0,64.15478615071284,236.0,30.04073319755601,43.57098712845103,5.328914043925491,0,0,0,-0.5390470598890073,-0.25323660857420416,-2.656783,1.3675046
2020,13033.0,Ensuès-la-Redonne,2280.0,415.7549234135668,298.0,54.33989788475566,145.0,26.440554339897886,43.35380540075156,5.199323728763015,0,0,0,-0.8066003710452476,-0.07312751395038858,3.4980934,4.812637
2020,13043.0,Gignac-la-Nerthe,3645.0,390.84280506111946,530.0,56.83036671670599,159.0,17.049110015011795,43.39057597767748,5.228026681247018,0,0,0,-0.5552581169755528,-0.04964541093737098,-1.4247745,-1.5290364
2020,13047.0,Istres,16513.0,382.83912549556027,1620.0,37.55825006375628,709.0,16.437530429137784,43.55050861616712,4.9505876139362925,1,1,2,1.769332086654276,0.14462335991838565,-11.794718,-8.830803
2020,13028.0,La Ciotat,15316.0,435.43526468414166,1834.0,52.14078580769887,787.0,22.37448115085006,43.19255813846498,5.612774289217652,1,1,2,1.9497344010190878,-0.13423303200707257,-12.490059,-8.891915
2020,13088.0,Le Rove,1708.0,333.0733229329173,231.0,45.04680187207488,102.0,19.89079563182528,43.36510600906762,5.253039416795862,0,0,0,-0.9501195744880646,-0.05462516253020003,6.596791,6.9676523
2020,13053.0,Mallemort,2140.0,355.54078750623023,491.0,81.57501246054161,204.0,33.892673201528495,43.72867002589254,5.183558188041316,0,0,0,-0.6033664441633534,-0.2242595596463851,-1.4563115,1.3740005
2020,13063.0,Miramas,9596.0,362.5236116358141,740.0,27.956176803928976,267.0,10.086890819795997,43.58416828426164,5.013905155327061,0,1,2,0.11004717559482202,0.31128459074844733,-6.772537,-5.877856
2020,84089.0,Pertuis,6943.0,340.6771344455348,1118.0,54.85770363101079,438.0,21.491658488714428,43.68755313185739,5.520116211574615,0,1,2,0.4465849951066627,-0.2675962263225048,-8.64325,-4.676199
2020,13093.0,Saint-Estève-Janson,174.0,456.6929133858268,31.0,81.36482939632546,18.0,47.24409448818898,43.69254235009046,5.389597731812902,0,0,0,-1.2995563070795688,-0.030902846520356176,13.5780945,10.48891
2020,13095.0,Saint-Marc-Jaumegarde,297.0,237.6,111.0,88.8,62.0,49.6,43.55646750198745,5.522282221754925,0,0,0,-1.1740594152904897,-0.09761782097015972,11.908854,9.105419
2021,13204.0,Marseille 4e  Arrondissement,15023.0,304.843651711613,1388.0,28.16501288529048,675.0,13.696962318134778,43.30664311018363,5.4010492739498535,1,1,2,1.479491972251463,0.1309582803087672,-11.537909,-8.2812
2021,13210.0,Marseille 10e  Arrondissement,20266.0,354.96470670660153,1414.0,24.766608866235792,490.0,8.582488220972799,43.27512691876479,5.427737811451022,1,1,2,1.5347166522474076,0.8120545852803008,-10.488157,-9.256098
2021,13212.0,Marseille 12e  Arrondissement,17638.0,287.6151651039543,2492.0,40.63595597227884,877.0,14.300856094578068,43.30802535443837,5.439626565003282,1,1,2,2.6443540006047854,-0.2671593572290839,-13.420399,-9.867054
2021,13214.0,Marseille 14e  Arrondissement,25728.0,415.20213023480994,612.0,9.876543209876544,161.0,2.598240942467522,43.34476511381636,5.393158944149239,1,1,2,0.8624228298528837,1.9881910252196093,-8.281962,-9.97675
2021,13215.0,Marseille 15e  Arrondissement,32300.0,421.6159770264978,620.0,8.092938258712962,191.0,2.4931471087325416,43.35949086790418,5.363360706299299,1,1,2,1.319297509138991,2.569313740064979,-8.491781,-10.445908
